transaction_id,transaction_date,year,month,month_name,day,day_name,transaction_time,hour,time_of_day,transaction_qty,store_id,store_location,product_id,product_category,product_type,product_detail,unit_price,revenue,Day_classification
561,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:48:26.000Z,7,Morning,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
562,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:53:48.000Z,7,Morning,2,5,Lower Manhattan,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,7,Weekday
563,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:59:47.000Z,7,Morning,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
564,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T07:59:47.000Z,7,Morning,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
565,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:03:47.000Z,8,Morning,2,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
566,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:04:06.000Z,8,Morning,2,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
567,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:04:55.000Z,8,Morning,1,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
568,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:04:59.000Z,8,Morning,1,5,Lower Manhattan,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
569,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:09:46.000Z,8,Morning,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
570,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:09:51.000Z,8,Morning,1,5,Lower Manhattan,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
571,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:11:11.000Z,8,Morning,2,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,9.5,Weekday
572,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:11:11.000Z,8,Morning,1,8,Hell's Kitchen,74,Bakery,Biscotti,Ginger Biscotti,3.5,3.5,Weekday
573,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:13:24.000Z,8,Morning,1,8,Hell's Kitchen,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekday
574,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:14:13.000Z,8,Morning,1,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
575,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:15:07.000Z,8,Morning,1,8,Hell's Kitchen,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,3.75,Weekday
576,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:15:10.000Z,8,Morning,2,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,6,Weekday
577,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:17:28.000Z,8,Morning,1,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,2.5,Weekday
578,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:20:38.000Z,8,Morning,2,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekday
579,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:21:32.000Z,8,Morning,2,8,Hell's Kitchen,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekday
580,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:23:15.000Z,8,Morning,1,8,Hell's Kitchen,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
581,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:25:22.000Z,8,Morning,1,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
582,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:26:13.000Z,8,Morning,2,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
583,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:26:21.000Z,8,Morning,2,8,Hell's Kitchen,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
584,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:30:10.000Z,8,Morning,1,5,Lower Manhattan,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2.5,Weekday
585,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:31:35.000Z,8,Morning,1,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekday
586,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:34:25.000Z,8,Morning,2,8,Hell's Kitchen,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
587,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:34:30.000Z,8,Morning,1,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
588,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:43:50.000Z,8,Morning,1,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
589,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:51:31.000Z,8,Morning,2,5,Lower Manhattan,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
590,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T08:55:40.000Z,8,Morning,1,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
591,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:00:14.000Z,9,Morning,1,8,Hell's Kitchen,39,Coffee,Barista Espresso,Latte Rg,4.25,4.25,Weekday
592,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:01:24.000Z,9,Morning,1,8,Hell's Kitchen,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
593,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:06:29.000Z,9,Morning,1,5,Lower Manhattan,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,3.5,Weekday
594,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:07:31.000Z,9,Morning,2,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekday
595,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:11:10.000Z,9,Morning,1,8,Hell's Kitchen,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,4.5,Weekday
596,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:11:10.000Z,9,Morning,1,8,Hell's Kitchen,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
597,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:11:45.000Z,9,Morning,1,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
598,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:11:57.000Z,9,Morning,2,8,Hell's Kitchen,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,4.9,Weekday
599,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:11:57.000Z,9,Morning,1,8,Hell's Kitchen,72,Bakery,Scone,Ginger Scone,3.25,3.25,Weekday
600,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:12:47.000Z,9,Morning,2,5,Lower Manhattan,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
601,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:12:47.000Z,9,Morning,1,5,Lower Manhattan,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
602,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:17:08.000Z,9,Morning,1,8,Hell's Kitchen,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
603,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:21:01.000Z,9,Morning,1,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
604,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:22:26.000Z,9,Morning,1,8,Hell's Kitchen,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
605,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:25:27.000Z,9,Morning,1,5,Lower Manhattan,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,2.5,Weekday
606,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:26:16.000Z,9,Morning,2,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,4,Weekday
607,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:29:47.000Z,9,Morning,2,8,Hell's Kitchen,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
608,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:29:47.000Z,9,Morning,1,8,Hell's Kitchen,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
609,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:31:37.000Z,9,Morning,2,8,Hell's Kitchen,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,Weekday
610,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:33:57.000Z,9,Morning,2,8,Hell's Kitchen,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,5,Weekday
611,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:36:26.000Z,9,Morning,1,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,3,Weekday
612,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:38:46.000Z,9,Morning,2,8,Hell's Kitchen,87,Coffee,Barista Espresso,Ouro Brasileiro shot,3,6,Weekday
613,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:40:52.000Z,9,Morning,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
614,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:45:34.000Z,9,Morning,1,5,Lower Manhattan,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
615,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:46:33.000Z,9,Morning,2,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,5,Weekday
616,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:48:46.000Z,9,Morning,2,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
617,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:50:09.000Z,9,Morning,1,8,Hell's Kitchen,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekday
618,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:50:57.000Z,9,Morning,1,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
619,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:52:17.000Z,9,Morning,1,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
620,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:54:48.000Z,9,Morning,1,8,Hell's Kitchen,34,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2.45,2.45,Weekday
621,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:56:28.000Z,9,Morning,2,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,8.5,Weekday
622,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:56:45.000Z,9,Morning,1,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,3,3,Weekday
623,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T09:58:47.000Z,9,Morning,2,5,Lower Manhattan,37,Coffee,Barista Espresso,Espresso shot,3,6,Weekday
624,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:01:57.000Z,10,Morning,1,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
625,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:03:39.000Z,10,Morning,1,8,Hell's Kitchen,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
626,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:03:39.000Z,10,Morning,1,8,Hell's Kitchen,76,Bakery,Biscotti,Chocolate Chip Biscotti,3.5,3.5,Weekday
627,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:05:11.000Z,10,Morning,1,5,Lower Manhattan,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,3.5,Weekday
628,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:05:22.000Z,10,Morning,1,5,Lower Manhattan,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
629,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:07:28.000Z,10,Morning,1,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
630,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:08:23.000Z,10,Morning,1,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekday
631,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:10:47.000Z,10,Morning,2,8,Hell's Kitchen,56,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2.55,5.1,Weekday
632,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:13:55.000Z,10,Morning,2,5,Lower Manhattan,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
633,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:13:55.000Z,10,Morning,1,5,Lower Manhattan,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
634,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:16:43.000Z,10,Morning,1,5,Lower Manhattan,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
635,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:19:33.000Z,10,Morning,1,8,Hell's Kitchen,61,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,4.75,4.75,Weekday
636,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:20:52.000Z,10,Morning,2,8,Hell's Kitchen,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,5,Weekday
637,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:22:19.000Z,10,Morning,1,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
638,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:26:49.000Z,10,Morning,1,5,Lower Manhattan,23,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2.5,2.5,Weekday
639,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:27:05.000Z,10,Morning,1,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
640,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:28:41.000Z,10,Morning,1,8,Hell's Kitchen,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekday
641,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:30:39.000Z,10,Morning,2,8,Hell's Kitchen,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,5,Weekday
642,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:36:18.000Z,10,Morning,2,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,5,Weekday
643,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:36:44.000Z,10,Morning,1,5,Lower Manhattan,51,Tea,Brewed Black tea,Earl Grey Lg,3,3,Weekday
644,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:38:55.000Z,10,Morning,2,8,Hell's Kitchen,51,Tea,Brewed Black tea,Earl Grey Lg,3,6,Weekday
645,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:48:57.000Z,10,Morning,1,5,Lower Manhattan,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
646,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:49:58.000Z,10,Morning,1,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
647,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:55:08.000Z,10,Morning,1,8,Hell's Kitchen,55,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,4,4,Weekday
648,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:55:35.000Z,10,Morning,1,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
649,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T10:59:58.000Z,10,Morning,1,8,Hell's Kitchen,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,3,Weekday
650,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:01:06.000Z,11,Morning,2,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,5,Weekday
651,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:04:21.000Z,11,Morning,1,3,Astoria,27,Coffee,Organic brewed coffee,Brazilian Lg,3.5,3.5,Weekday
652,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:04:21.000Z,11,Morning,1,3,Astoria,70,Bakery,Scone,Cranberry Scone,3.25,3.25,Weekday
653,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:06:10.000Z,11,Morning,1,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
654,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:06:10.000Z,11,Morning,1,3,Astoria,77,Bakery,Scone,Oatmeal Scone,3,3,Weekday
655,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:06:28.000Z,11,Morning,1,5,Lower Manhattan,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,2.2,Weekday
656,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:10:15.000Z,11,Morning,2,8,Hell's Kitchen,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,5,Weekday
657,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:11:23.000Z,11,Morning,2,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
658,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:12:05.000Z,11,Morning,1,8,Hell's Kitchen,41,Coffee,Barista Espresso,Cappuccino Lg,4.25,4.25,Weekday
659,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:12:33.000Z,11,Morning,1,5,Lower Manhattan,46,Tea,Brewed Green tea,Serenity Green Tea Rg,2.5,2.5,Weekday
660,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:13:01.000Z,11,Morning,2,3,Astoria,22,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2,4,Weekday
661,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:13:37.000Z,11,Morning,1,8,Hell's Kitchen,50,Tea,Brewed Black tea,Earl Grey Rg,2.5,2.5,Weekday
662,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:14:15.000Z,11,Morning,2,3,Astoria,32,Coffee,Gourmet brewed coffee,Ethiopia Rg,3,6,Weekday
663,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:15:12.000Z,11,Morning,1,3,Astoria,40,Coffee,Barista Espresso,Cappuccino,3.75,3.75,Weekday
664,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:15:28.000Z,11,Morning,1,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,3,Weekday
665,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:15:40.000Z,11,Morning,1,3,Astoria,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,2.5,Weekday
666,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:16:51.000Z,11,Morning,2,3,Astoria,31,Coffee,Gourmet brewed coffee,Ethiopia Sm,2.2,4.4,Weekday
667,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:16:51.000Z,11,Morning,1,3,Astoria,75,Bakery,Pastry,Croissant,3.5,3.5,Weekday
668,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:18:12.000Z,11,Morning,2,3,Astoria,36,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,3.75,7.5,Weekday
669,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:18:25.000Z,11,Morning,2,3,Astoria,52,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2.5,5,Weekday
670,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:19:12.000Z,11,Morning,2,3,Astoria,30,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,3,6,Weekday
671,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:19:42.000Z,11,Morning,1,8,Hell's Kitchen,35,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,3.1,3.1,Weekday
672,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:21:43.000Z,11,Morning,2,3,Astoria,29,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2.5,5,Weekday
673,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:21:49.000Z,11,Morning,2,3,Astoria,38,Coffee,Barista Espresso,Latte,3.75,7.5,Weekday
674,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:22:46.000Z,11,Morning,1,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
675,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:25:20.000Z,11,Morning,2,5,Lower Manhattan,54,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2.5,5,Weekday
676,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:27:35.000Z,11,Morning,2,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,5,Weekday
677,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:32:11.000Z,11,Morning,2,8,Hell's Kitchen,47,Tea,Brewed Green tea,Serenity Green Tea Lg,3,6,Weekday
678,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:34:44.000Z,11,Morning,1,8,Hell's Kitchen,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,3,Weekday
679,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:35:02.000Z,11,Morning,1,3,Astoria,49,Tea,Brewed Black tea,English Breakfast Lg,3,3,Weekday
680,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:35:02.000Z,11,Morning,1,3,Astoria,79,Bakery,Scone,Jumbo Savory Scone,3.75,3.75,Weekday
681,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:35:14.000Z,11,Morning,2,3,Astoria,25,Coffee,Organic brewed coffee,Brazilian Sm,2.2,4.4,Weekday
682,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:35:14.000Z,11,Morning,1,3,Astoria,69,Bakery,Biscotti,Hazelnut Biscotti,3.25,3.25,Weekday
683,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:36:50.000Z,11,Morning,2,5,Lower Manhattan,58,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,3.5,7,Weekday
684,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:38:23.000Z,11,Morning,2,3,Astoria,24,Coffee,Drip coffee,Our Old Time Diner Blend Lg,3,6,Weekday
685,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:39:11.000Z,11,Morning,2,5,Lower Manhattan,42,Tea,Brewed herbal tea,Lemon Grass Rg,2.5,5,Weekday
686,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:39:11.000Z,11,Morning,1,5,Lower Manhattan,74,Bakery,Biscotti,Ginger Biscotti,3.5,3.5,Weekday
687,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:40:12.000Z,11,Morning,2,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekday
688,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:41:54.000Z,11,Morning,1,5,Lower Manhattan,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,2.5,Weekday
689,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:42:36.000Z,11,Morning,2,8,Hell's Kitchen,45,Tea,Brewed herbal tea,Peppermint Lg,3,6,Weekday
690,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:42:36.000Z,11,Morning,1,8,Hell's Kitchen,72,Bakery,Scone,Ginger Scone,3.25,3.25,Weekday
691,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:43:04.000Z,11,Morning,2,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,3,6,Weekday
692,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:49:10.000Z,11,Morning,1,5,Lower Manhattan,44,Tea,Brewed herbal tea,Peppermint Rg,2.5,2.5,Weekday
693,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:50:18.000Z,11,Morning,1,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,3.5,Weekday
694,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:50:32.000Z,11,Morning,1,8,Hell's Kitchen,33,Coffee,Gourmet brewed coffee,Ethiopia Lg,3.5,3.5,Weekday
695,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:53:48.000Z,11,Morning,2,8,Hell's Kitchen,48,Tea,Brewed Black tea,English Breakfast Rg,2.5,5,Weekday
696,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:53:54.000Z,11,Morning,2,8,Hell's Kitchen,59,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,4.5,9,Weekday
697,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:54:01.000Z,11,Morning,2,5,Lower Manhattan,43,Tea,Brewed herbal tea,Lemon Grass Lg,3,6,Weekday
698,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:54:30.000Z,11,Morning,1,3,Astoria,26,Coffee,Organic brewed coffee,Brazilian Rg,3,3,Weekday
699,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:55:31.000Z,11,Morning,1,3,Astoria,53,Tea,Brewed Chai tea,Traditional Blend Chai Lg,3,3,Weekday
700,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:56:26.000Z,11,Morning,1,8,Hell's Kitchen,28,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2,2,Weekday
701,2023-01-02,2023,1,Jan,2,Mon,2026-06-30T11:56:58.000Z,11,Morning,1,8,Hell's Kitchen,37,Coffee,Barista Espresso,Espresso shot,3,3,Weekday
